game_id,date,away_team,home_team,possessing_team,forechecking_team,start_event_idx,end_event_idx,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_clock,end_clock,start_event,end_event,start_x,start_y,end_x,end_y,outcome,turnover_in_dzone,forced_dump_out,controlled_exit_allowed,stoppage,timeout,exit_lane,start_is_5v5,episode_id
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,593,596,1060.0,1063.0,3.0,1,1,02:20,02:17,Puck Recovery,Takeaway,80.0,38.5,75.0,-37.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0059
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,598,605,1064.0,1077.0,13.0,1,1,02:16,02:03,Takeaway,Puck Recovery,42.0,-37.5,70.0,-28.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0060
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,610,616,1083.0,1090.0,7.0,1,1,01:57,01:50,Puck Recovery,Zone Entry,92.0,-16.5,-26.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0061
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,630,634,1118.0,1130.0,12.0,1,1,01:22,01:10,Puck Recovery,Zone Entry,-95.0,-14.5,25.0,-30.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0062
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,635,647,1132.0,1146.0,14.0,1,1,01:08,00:54,Puck Recovery,Puck Recovery,74.0,-11.5,74.0,31.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0063
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,654,657,1159.0,1165.0,6.0,1,1,00:41,00:35,Puck Recovery,Play,89.0,31.5,-64.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0064
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,658,661,1167.0,1172.0,5.0,1,1,00:33,00:28,Puck Recovery,Zone Entry,-77.0,12.5,24.0,35.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0065
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,662,665,1173.0,1178.0,5.0,1,1,00:27,00:22,Takeaway,Dump In/Out,36.0,16.5,0.0,-35.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0066
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,667,673,1181.0,1192.0,11.0,1,1,00:19,00:08,Puck Recovery,Faceoff Win,-88.0,24.5,69.0,-21.5,stoppage,0,0,0,1,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0067
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,673,676,1192.0,1196.0,4.0,1,1,00:08,00:04,Faceoff Win,Dump In/Out,69.0,-21.5,81.0,-35.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0068
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,688,699,1218.0,1233.0,15.0,2,2,19:42,19:27,Puck Recovery,Zone Entry,92.0,32.5,-26.0,21.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0069
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,696,699,1228.0,1233.0,5.0,2,2,19:32,19:27,Puck Recovery,Zone Entry,74.0,-40.5,-26.0,21.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0070
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,717,721,1257.0,1262.0,5.0,2,2,19:03,18:58,Takeaway,Zone Entry,84.0,-27.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0071
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,723,725,1272.0,1277.0,5.0,2,2,18:48,18:43,Puck Recovery,Zone Entry,-99.0,-19.5,25.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0072
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,736,744,1301.0,1319.0,18.0,2,2,18:19,18:01,Puck Recovery,Play,95.0,-2.5,-3.0,12.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0073
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,739,752,1309.0,1335.0,26.0,2,2,18:11,17:45,Puck Recovery,Play,-96.0,-24.5,-86.0,35.5,timeout,0,0,0,0,1,boards_positive,1,2025-10-24.Team.E.@.Team.D__0074
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,751,754,1334.0,1341.0,7.0,2,2,17:46,17:39,Puck Recovery,Puck Recovery,-75.0,40.5,-83.0,-38.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0075
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,772,775,1382.0,1390.0,8.0,2,2,16:58,16:50,Puck Recovery,Incomplete Play,75.0,38.5,-98.0,6.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0076
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,776,778,1391.0,1395.0,4.0,2,2,16:49,16:45,Puck Recovery,Incomplete Play,-87.0,10.5,-14.0,-0.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0077
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,782,784,1402.0,1405.0,3.0,2,2,16:38,16:35,Puck Recovery,Zone Entry,-69.0,32.5,25.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0078
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,794,796,1419.0,1422.0,3.0,2,2,16:21,16:18,Puck Recovery,Puck Recovery,98.0,0.5,98.0,17.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0079
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,798,799,1424.0,1426.0,2.0,2,2,16:16,16:14,Puck Recovery,Puck Recovery,82.0,12.5,49.0,12.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0080
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,806,810,1442.0,1452.0,10.0,2,2,15:58,15:48,Takeaway,Play,99.0,7.5,13.0,-38.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0081
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,813,819,1458.0,1470.0,12.0,2,2,15:42,15:30,Puck Recovery,Dump In/Out,-91.0,-13.5,-8.0,9.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0082
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,823,825,1476.0,1480.0,4.0,2,2,15:24,15:20,Puck Recovery,Dump In/Out,-70.0,-40.5,-89.0,32.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0083
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,835,839,1501.0,1511.0,10.0,2,2,14:59,14:49,Puck Recovery,Zone Entry,-72.0,38.5,25.0,38.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0084
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,840,842,1519.0,1524.0,5.0,2,2,14:41,14:36,Puck Recovery,Dump In/Out,86.0,10.5,-1.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0085
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,844,846,1528.0,1531.0,3.0,2,2,14:32,14:29,Puck Recovery,Puck Recovery,-100.0,14.5,-83.0,39.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0086
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,856,858,1548.0,1550.0,2.0,2,2,14:12,14:10,Puck Recovery,Dump In/Out,-88.0,-20.5,-35.0,-31.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0087
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,863,865,1557.0,1562.0,5.0,2,2,14:03,13:58,Puck Recovery,Incomplete Play,-47.0,25.5,32.0,-22.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0088
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,871,876,1574.0,1584.0,10.0,2,2,13:46,13:36,Puck Recovery,Puck Recovery,-100.0,1.5,-74.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0089
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,880,881,1597.0,1597.0,0.0,2,2,13:23,13:23,Puck Recovery,Dump In/Out,-56.0,-29.5,-56.0,-29.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0090
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,882,883,1601.0,1604.0,3.0,2,2,13:19,13:16,Puck Recovery,Puck Recovery,33.0,-32.5,44.0,38.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0091
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,885,889,1606.0,1611.0,5.0,2,2,13:14,13:09,Puck Recovery,Zone Entry,40.0,34.5,-26.0,-34.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0092
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,892,895,1621.0,1631.0,10.0,2,2,12:59,12:49,Puck Recovery,Play,87.0,-25.5,2.0,8.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0093
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,904,905,1649.0,1652.0,3.0,2,2,12:31,12:28,Puck Recovery,Dump In/Out,-63.0,4.5,-9.0,-28.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0094
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,906,913,1657.0,1671.0,14.0,2,2,12:23,12:09,Puck Recovery,Incomplete Play,99.0,-13.5,23.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0095
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,909,915,1666.0,1674.0,8.0,2,2,12:14,12:06,Puck Recovery,Dump In/Out,-99.0,-7.5,-56.0,-38.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0096
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,914,915,1674.0,1674.0,0.0,2,2,12:06,12:06,Puck Recovery,Dump In/Out,-56.0,-38.5,-56.0,-38.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0097
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,922,925,1683.0,1691.0,8.0,2,2,11:57,11:49,Puck Recovery,Play,-99.0,-12.5,14.0,8.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0098
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,928,932,1695.0,1703.0,8.0,2,2,11:45,11:37,Puck Recovery,Zone Entry,76.0,-28.5,-26.0,-26.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0099
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,930,932,1700.0,1703.0,3.0,2,2,11:40,11:37,Puck Recovery,Zone Entry,46.0,37.5,-26.0,-26.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0100
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,939,942,1725.0,1732.0,7.0,2,2,11:15,11:08,Puck Recovery,Zone Entry,-34.0,-39.5,24.0,32.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0101
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,944,946,1736.0,1743.0,7.0,2,2,11:04,10:57,Puck Recovery,Zone Entry,89.0,-34.5,-25.0,41.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0102
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,953,955,1755.0,1757.0,2.0,2,2,10:45,10:43,Puck Recovery,Play,-72.0,-32.5,-19.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0103
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,960,962,1768.0,1772.0,4.0,2,2,10:32,10:28,Puck Recovery,Zone Entry,75.0,16.5,-25.0,32.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0104
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,964,972,1778.0,1800.0,22.0,2,2,10:22,10:00,Puck Recovery,Play,-90.0,-34.5,-8.0,-9.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0105
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,980,982,1814.0,1817.0,3.0,2,2,09:46,09:43,Puck Recovery,Dump In/Out,-91.0,14.5,-37.0,24.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0106
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,983,987,1821.0,1829.0,8.0,2,2,09:39,09:31,Puck Recovery,Zone Entry,28.0,-37.5,-26.0,-38.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0107
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,988,991,1831.0,1835.0,4.0,2,2,09:29,09:25,Puck Recovery,Play,-74.0,-39.5,-20.0,-11.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0108
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,996,1001,1840.0,1851.0,11.0,2,2,09:20,09:09,Puck Recovery,Zone Entry,97.0,-4.5,-25.0,-4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0109
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,998,1001,1845.0,1851.0,6.0,2,2,09:15,09:09,Puck Recovery,Zone Entry,35.0,39.5,-25.0,-4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0110
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1003,1005,1853.0,1856.0,3.0,2,2,09:07,09:04,Faceoff Win,Dump In/Out,-69.0,-21.5,-73.0,-33.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0111
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1006,1011,1860.0,1872.0,12.0,2,2,09:00,08:48,Puck Recovery,Dump In/Out,53.0,40.5,6.0,-11.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0112
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1009,1011,1869.0,1872.0,3.0,2,2,08:51,08:48,Puck Recovery,Dump In/Out,51.0,40.5,6.0,-11.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0113
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1017,1021,1888.0,1895.0,7.0,2,2,08:32,08:25,Puck Recovery,Incomplete Play,98.0,-15.5,-94.0,-25.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0114
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1023,1031,1902.0,1918.0,16.0,2,2,08:18,08:02,Puck Recovery,Puck Recovery,-73.0,38.5,-99.0,-5.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0115
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1041,1046,1934.0,1941.0,7.0,2,2,07:46,07:39,Takeaway,Play,-99.0,12.5,41.0,38.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0116
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1049,1053,1949.0,1957.0,8.0,2,2,07:31,07:23,Puck Recovery,Dump In/Out,98.0,-8.5,78.0,-37.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0117
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1051,1053,1954.0,1957.0,3.0,2,2,07:26,07:23,Puck Recovery,Dump In/Out,77.0,-31.5,78.0,-37.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0118
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1065,1066,1981.0,1981.0,0.0,2,2,06:59,06:59,Puck Recovery,Dump In/Out,75.0,-20.5,75.0,-20.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0119
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1069,1070,1986.0,1986.0,0.0,2,2,06:54,06:54,Puck Recovery,Dump In/Out,71.0,-11.5,71.0,-11.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0120
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1079,1080,2012.0,2013.0,1.0,2,2,06:28,06:27,Puck Recovery,Penalty Taken,76.0,3.5,95.0,-26.5,stoppage,0,0,0,1,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0121
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1146,1148,2165.0,2173.0,8.0,2,2,03:55,03:47,Faceoff Win,Dump In/Out,-69.0,-21.5,-51.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0122
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1147,1148,2171.0,2173.0,2.0,2,2,03:49,03:47,Puck Recovery,Dump In/Out,-64.0,-17.5,-51.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0123
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1165,1166,2202.0,2203.0,1.0,2,2,03:18,03:17,Puck Recovery,Dump In/Out,-72.0,26.5,-57.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0124
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1167,1170,2209.0,2221.0,12.0,2,2,03:11,02:59,Puck Recovery,Zone Entry,98.0,8.5,-25.0,-28.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0125
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1168,1170,2215.0,2221.0,6.0,2,2,03:05,02:59,Puck Recovery,Zone Entry,97.0,17.5,-25.0,-28.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0126
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1172,1187,2224.0,2248.0,24.0,2,2,02:56,02:32,Puck Recovery,Zone Entry,-99.0,-1.5,25.0,-0.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0127
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1176,1178,2231.0,2235.0,4.0,2,2,02:49,02:45,Puck Recovery,Play,51.0,-36.5,13.0,31.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0128
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1180,1187,2240.0,2248.0,8.0,2,2,02:40,02:32,Puck Recovery,Zone Entry,-49.0,-38.5,25.0,-0.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0129
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1189,1190,2251.0,2252.0,1.0,2,2,02:29,02:28,Puck Recovery,Dump In/Out,76.0,3.5,96.0,-17.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0130
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1202,1207,2270.0,2280.0,10.0,2,2,02:10,02:00,Takeaway,Puck Recovery,98.0,10.5,36.0,37.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0131
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1210,1215,2283.0,2294.0,11.0,2,2,01:57,01:46,Faceoff Win,Dump In/Out,69.0,-21.5,27.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0132
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1214,1215,2294.0,2294.0,0.0,2,2,01:46,01:46,Puck Recovery,Dump In/Out,32.0,-40.5,27.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0133
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1288,1294,2462.0,2471.0,9.0,3,3,18:58,18:49,Faceoff Win,Play,-69.0,-21.5,38.0,-4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0134
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1302,1304,2482.0,2489.0,7.0,3,3,18:38,18:31,Takeaway,Dump In/Out,-100.0,-4.5,9.0,35.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0135
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1306,1310,2492.0,2502.0,10.0,3,3,18:28,18:18,Puck Recovery,Play,94.0,-21.5,16.0,41.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0136
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1308,1310,2496.0,2502.0,6.0,3,3,18:24,18:18,Puck Recovery,Play,97.0,0.5,16.0,41.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0137
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1313,1317,2512.0,2519.0,7.0,3,3,18:08,18:01,Puck Recovery,Play,-95.0,26.5,81.0,36.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0138
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1315,1318,2513.0,2519.0,6.0,3,3,18:07,18:01,Puck Recovery,Takeaway,71.0,-32.5,81.0,36.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0139
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1316,1318,2516.0,2519.0,3.0,3,3,18:04,18:01,Puck Recovery,Takeaway,95.0,-5.5,81.0,36.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0140
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1325,1336,2530.0,2553.0,23.0,3,3,17:50,17:27,Puck Recovery,Puck Recovery,46.0,5.5,71.0,-10.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0141
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1327,1336,2537.0,2553.0,16.0,3,3,17:43,17:27,Puck Recovery,Puck Recovery,37.0,-34.5,71.0,-10.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-10-24.Team.E.@.Team.D__0142
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1330,1333,2544.0,2548.0,4.0,3,3,17:36,17:32,Puck Recovery,Play,-97.0,-3.5,-9.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0143
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team E,Team D,1342,1344,2564.0,2570.0,6.0,3,3,17:16,17:10,Puck Recovery,Zone Entry,49.0,-35.5,-25.0,-32.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0144
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1352,1354,2588.0,2591.0,3.0,3,3,16:52,16:49,Puck Recovery,Puck Recovery,-97.0,-4.5,-92.0,29.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-24.Team.E.@.Team.D__0145
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1417,1419,2732.0,2734.0,2.0,3,3,14:28,14:26,Faceoff Win,Dump In/Out,-69.0,-21.5,-95.0,-23.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0146
2025-10-24.Team.E.@.Team.D,2025-10-24,Team E,Team D,Team D,Team E,1423,1428,2738.0,2755.0,17.0,3,3,14:22,14:05,Puck Recovery,Play,-80.0,0.5,-16.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-24.Team.E.@.Team.D__0147
