possession_id,game_id,attacking_team,defending_team,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_event,end_event,start_x,start_y,end_x,end_y,end_reason,shot_or_goal_in_possession,slot_shot_or_goal_in_possession,n_events
2025-10-17.Team.F.@.Team.L__pos_0276,2025-10-17.Team.F.@.Team.L,Team L,Team F,2002.0,2018.0,16.0,2,2,Puck Recovery,Play,90.0,-29.5,-66.0,24.5,zone_exit,1,1,9
2025-10-17.Team.F.@.Team.L__pos_0277,2025-10-17.Team.F.@.Team.L,Team L,Team F,2003.0,2018.0,15.0,2,2,Play,Play,85.0,-36.5,-66.0,24.5,zone_exit,1,1,8
2025-10-17.Team.F.@.Team.L__pos_0278,2025-10-17.Team.F.@.Team.L,Team L,Team F,2004.0,2018.0,14.0,2,2,Play,Play,98.0,-15.5,-66.0,24.5,zone_exit,1,1,7
2025-10-17.Team.F.@.Team.L__pos_0279,2025-10-17.Team.F.@.Team.L,Team L,Team F,2007.0,2018.0,11.0,2,2,Puck Recovery,Play,98.0,6.5,-66.0,24.5,zone_exit,0,0,5
2025-10-17.Team.F.@.Team.L__pos_0280,2025-10-17.Team.F.@.Team.L,Team L,Team F,2008.0,2018.0,10.0,2,2,Play,Play,95.0,19.5,-66.0,24.5,zone_exit,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0281,2025-10-17.Team.F.@.Team.L,Team L,Team F,2029.0,2033.0,4.0,2,2,Puck Recovery,Puck Recovery,70.0,40.5,47.0,33.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0282,2025-10-17.Team.F.@.Team.L,Team L,Team F,2029.0,2033.0,4.0,2,2,Play,Puck Recovery,70.0,40.5,47.0,33.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0283,2025-10-17.Team.F.@.Team.L,Team F,Team L,2038.0,2044.0,6.0,2,2,Puck Recovery,Takeaway,-29.0,22.5,-83.0,-4.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0284,2025-10-17.Team.F.@.Team.L,Team F,Team L,2040.0,2044.0,4.0,2,2,Play,Takeaway,-53.0,-0.5,-83.0,-4.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0285,2025-10-17.Team.F.@.Team.L,Team F,Team L,2166.0,2166.0,0.0,2,2,Zone Entry,Play,-26.0,-32.5,-13.0,-19.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0286,2025-10-17.Team.F.@.Team.L,Team L,Team F,2183.0,2187.0,4.0,2,2,Zone Entry,Puck Recovery,25.0,-41.5,96.0,3.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0287,2025-10-17.Team.F.@.Team.L,Team L,Team F,2193.0,2200.0,7.0,2,2,Puck Recovery,Puck Recovery,59.0,-39.5,88.0,-21.5,turnover_or_recovery,1,0,6
2025-10-17.Team.F.@.Team.L__pos_0288,2025-10-17.Team.F.@.Team.L,Team L,Team F,2195.0,2200.0,5.0,2,2,Puck Recovery,Puck Recovery,27.0,-34.5,88.0,-21.5,turnover_or_recovery,1,0,4
2025-10-17.Team.F.@.Team.L__pos_0289,2025-10-17.Team.F.@.Team.L,Team L,Team F,2197.0,2200.0,3.0,2,2,Puck Recovery,Puck Recovery,52.0,-10.5,88.0,-21.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0290,2025-10-17.Team.F.@.Team.L,Team L,Team F,2203.0,2205.0,2.0,2,2,Play,Puck Recovery,48.0,-37.5,28.0,3.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0291,2025-10-17.Team.F.@.Team.L,Team L,Team F,2203.0,2205.0,2.0,2,2,Takeaway,Puck Recovery,48.0,-37.5,28.0,3.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0292,2025-10-17.Team.F.@.Team.L,Team F,Team L,2208.0,2216.0,8.0,2,2,Zone Entry,Puck Recovery,-25.0,-33.5,-92.0,19.5,turnover_or_recovery,1,0,5
2025-10-17.Team.F.@.Team.L__pos_0293,2025-10-17.Team.F.@.Team.L,Team F,Team L,2213.0,2216.0,3.0,2,2,Faceoff Win,Puck Recovery,-69.0,-21.5,-92.0,19.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0294,2025-10-17.Team.F.@.Team.L,Team F,Team L,2213.0,2216.0,3.0,2,2,Puck Recovery,Puck Recovery,-60.0,-15.5,-92.0,19.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0295,2025-10-17.Team.F.@.Team.L,Team F,Team L,2219.0,2223.0,4.0,2,2,Takeaway,Takeaway,-68.0,41.5,-67.0,-40.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0296,2025-10-17.Team.F.@.Team.L,Team F,Team L,2224.0,2227.0,3.0,2,2,Takeaway,Puck Recovery,-67.0,-40.5,-51.0,-5.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0297,2025-10-17.Team.F.@.Team.L,Team L,Team F,2230.0,2259.0,29.0,2,2,Zone Entry,Puck Recovery,25.0,19.5,89.0,-35.5,turnover_or_recovery,1,0,13
2025-10-17.Team.F.@.Team.L__pos_0298,2025-10-17.Team.F.@.Team.L,Team L,Team F,2231.0,2259.0,28.0,2,2,Play,Puck Recovery,50.0,32.5,89.0,-35.5,turnover_or_recovery,1,0,12
2025-10-17.Team.F.@.Team.L__pos_0299,2025-10-17.Team.F.@.Team.L,Team L,Team F,2234.0,2259.0,25.0,2,2,Faceoff Win,Puck Recovery,69.0,22.5,89.0,-35.5,turnover_or_recovery,1,0,10
2025-10-17.Team.F.@.Team.L__pos_0300,2025-10-17.Team.F.@.Team.L,Team L,Team F,2235.0,2259.0,24.0,2,2,Puck Recovery,Puck Recovery,55.0,25.5,89.0,-35.5,turnover_or_recovery,1,0,9
2025-10-17.Team.F.@.Team.L__pos_0301,2025-10-17.Team.F.@.Team.L,Team L,Team F,2240.0,2259.0,19.0,2,2,Puck Recovery,Puck Recovery,89.0,35.5,89.0,-35.5,turnover_or_recovery,1,0,8
2025-10-17.Team.F.@.Team.L__pos_0302,2025-10-17.Team.F.@.Team.L,Team L,Team F,2244.0,2259.0,15.0,2,2,Play,Puck Recovery,82.0,-36.5,89.0,-35.5,turnover_or_recovery,0,0,6
2025-10-17.Team.F.@.Team.L__pos_0303,2025-10-17.Team.F.@.Team.L,Team L,Team F,2244.0,2259.0,15.0,2,2,Puck Recovery,Puck Recovery,82.0,-36.5,89.0,-35.5,turnover_or_recovery,0,0,6
2025-10-17.Team.F.@.Team.L__pos_0304,2025-10-17.Team.F.@.Team.L,Team L,Team F,2247.0,2259.0,12.0,2,2,Play,Puck Recovery,95.0,-26.5,89.0,-35.5,turnover_or_recovery,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0305,2025-10-17.Team.F.@.Team.L,Team L,Team F,2249.0,2259.0,10.0,2,2,Play,Puck Recovery,96.0,-21.5,89.0,-35.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0306,2025-10-17.Team.F.@.Team.L,Team L,Team F,2254.0,2259.0,5.0,2,2,Play,Puck Recovery,57.0,-38.5,89.0,-35.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0307,2025-10-17.Team.F.@.Team.L,Team L,Team F,2261.0,2263.0,2.0,2,2,Puck Recovery,Puck Recovery,27.0,-39.5,37.0,-39.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0308,2025-10-17.Team.F.@.Team.L,Team L,Team F,2261.0,2263.0,2.0,2,2,Play,Puck Recovery,27.0,-39.5,37.0,-39.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0309,2025-10-17.Team.F.@.Team.L,Team F,Team L,2267.0,2272.0,5.0,2,2,Zone Entry,Takeaway,-26.0,-18.5,-97.0,16.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0310,2025-10-17.Team.F.@.Team.L,Team L,Team F,2276.0,2282.0,6.0,2,2,Zone Entry,Puck Recovery,25.0,34.5,92.0,28.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0311,2025-10-17.Team.F.@.Team.L,Team L,Team F,2277.0,2282.0,5.0,2,2,Play,Puck Recovery,32.0,34.5,92.0,28.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0312,2025-10-17.Team.F.@.Team.L,Team L,Team F,2278.0,2282.0,4.0,2,2,Play,Puck Recovery,58.0,13.5,92.0,28.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0313,2025-10-17.Team.F.@.Team.L,Team F,Team L,2289.0,2293.0,4.0,2,2,Zone Entry,Puck Recovery,-26.0,24.5,-98.0,1.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0314,2025-10-17.Team.F.@.Team.L,Team F,Team L,2310.0,2311.0,1.0,2,2,Puck Recovery,Penalty Taken,-79.0,31.5,-79.0,31.5,stoppage,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0315,2025-10-17.Team.F.@.Team.L,Team L,Team F,2322.0,2325.0,3.0,2,2,Zone Entry,Puck Recovery,25.0,36.5,95.0,7.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0316,2025-10-17.Team.F.@.Team.L,Team L,Team F,2328.0,2331.0,3.0,2,2,Takeaway,Takeaway,32.0,-30.5,96.0,11.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0317,2025-10-17.Team.F.@.Team.L,Team L,Team F,2358.0,2361.0,3.0,2,2,Puck Recovery,Faceoff Win,33.0,33.5,69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0318,2025-10-17.Team.F.@.Team.L,Team L,Team F,2358.0,2361.0,3.0,2,2,Play,Faceoff Win,33.0,33.5,69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0319,2025-10-17.Team.F.@.Team.L,Team L,Team F,2420.0,2420.0,0.0,3,3,Zone Entry,Takeaway,-26.0,-23.5,-98.0,-21.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0320,2025-10-17.Team.F.@.Team.L,Team L,Team F,2492.0,2492.0,0.0,3,3,Zone Entry,Dump In/Out,-26.0,-38.5,-19.0,-37.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0321,2025-10-17.Team.F.@.Team.L,Team L,Team F,2500.0,2504.0,4.0,3,3,Play,Faceoff Win,-31.0,12.5,-69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0322,2025-10-17.Team.F.@.Team.L,Team L,Team F,2500.0,2504.0,4.0,3,3,Puck Recovery,Faceoff Win,-31.0,12.5,-69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0323,2025-10-17.Team.F.@.Team.L,Team L,Team F,2515.0,2522.0,7.0,3,3,Zone Entry,Puck Recovery,-25.0,1.5,-84.0,3.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0324,2025-10-17.Team.F.@.Team.L,Team L,Team F,2516.0,2522.0,6.0,3,3,Play,Puck Recovery,-57.0,-40.5,-84.0,3.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0325,2025-10-17.Team.F.@.Team.L,Team F,Team L,2527.0,2543.0,16.0,3,3,Zone Entry,Puck Recovery,25.0,37.5,74.0,-39.5,turnover_or_recovery,1,0,7
2025-10-17.Team.F.@.Team.L__pos_0326,2025-10-17.Team.F.@.Team.L,Team F,Team L,2530.0,2543.0,13.0,3,3,Play,Puck Recovery,54.0,38.5,74.0,-39.5,turnover_or_recovery,1,0,6
2025-10-17.Team.F.@.Team.L__pos_0327,2025-10-17.Team.F.@.Team.L,Team F,Team L,2532.0,2543.0,11.0,3,3,Play,Puck Recovery,73.0,30.5,74.0,-39.5,turnover_or_recovery,1,0,5
2025-10-17.Team.F.@.Team.L__pos_0328,2025-10-17.Team.F.@.Team.L,Team F,Team L,2537.0,2543.0,6.0,3,3,Play,Puck Recovery,92.0,26.5,74.0,-39.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0329,2025-10-17.Team.F.@.Team.L,Team F,Team L,2537.0,2543.0,6.0,3,3,Puck Recovery,Puck Recovery,92.0,26.5,74.0,-39.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0330,2025-10-17.Team.F.@.Team.L,Team F,Team L,2540.0,2543.0,3.0,3,3,Play,Puck Recovery,32.0,-41.5,74.0,-39.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0331,2025-10-17.Team.F.@.Team.L,Team F,Team L,2553.0,2555.0,2.0,3,3,Zone Entry,Puck Recovery,25.0,-38.5,97.0,0.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0332,2025-10-17.Team.F.@.Team.L,Team L,Team F,2560.0,2560.0,0.0,3,3,Zone Entry,Dump In/Out,-25.0,-30.5,-18.0,-26.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0333,2025-10-17.Team.F.@.Team.L,Team L,Team F,2574.0,2577.0,3.0,3,3,Puck Recovery,Takeaway,-35.0,14.5,-100.0,3.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0334,2025-10-17.Team.F.@.Team.L,Team L,Team F,2579.0,2589.0,10.0,3,3,Takeaway,Faceoff Win,-88.0,37.5,-69.0,-21.5,turnover_or_recovery,1,0,5
2025-10-17.Team.F.@.Team.L__pos_0335,2025-10-17.Team.F.@.Team.L,Team L,Team F,2582.0,2589.0,7.0,3,3,Play,Faceoff Win,-64.0,37.5,-69.0,-21.5,turnover_or_recovery,1,0,4
2025-10-17.Team.F.@.Team.L__pos_0336,2025-10-17.Team.F.@.Team.L,Team L,Team F,2582.0,2589.0,7.0,3,3,Puck Recovery,Faceoff Win,-69.0,37.5,-69.0,-21.5,turnover_or_recovery,1,0,4
2025-10-17.Team.F.@.Team.L__pos_0337,2025-10-17.Team.F.@.Team.L,Team L,Team F,2583.0,2589.0,6.0,3,3,Play,Faceoff Win,-29.0,29.5,-69.0,-21.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0338,2025-10-17.Team.F.@.Team.L,Team F,Team L,2603.0,2607.0,4.0,3,3,Play,Puck Recovery,33.0,26.5,73.0,13.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0339,2025-10-17.Team.F.@.Team.L,Team L,Team F,2611.0,2628.0,17.0,3,3,Zone Entry,Puck Recovery,-25.0,0.5,-91.0,27.5,turnover_or_recovery,0,0,6
2025-10-17.Team.F.@.Team.L__pos_0340,2025-10-17.Team.F.@.Team.L,Team L,Team F,2616.0,2628.0,12.0,3,3,Puck Recovery,Puck Recovery,-99.0,10.5,-91.0,27.5,turnover_or_recovery,0,0,5
2025-10-17.Team.F.@.Team.L__pos_0341,2025-10-17.Team.F.@.Team.L,Team L,Team F,2617.0,2628.0,11.0,3,3,Play,Puck Recovery,-89.0,29.5,-91.0,27.5,turnover_or_recovery,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0342,2025-10-17.Team.F.@.Team.L,Team L,Team F,2619.0,2628.0,9.0,3,3,Play,Puck Recovery,-33.0,24.5,-91.0,27.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0343,2025-10-17.Team.F.@.Team.L,Team L,Team F,2621.0,2628.0,7.0,3,3,Play,Puck Recovery,-47.0,33.5,-91.0,27.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0344,2025-10-17.Team.F.@.Team.L,Team L,Team F,2626.0,2628.0,2.0,3,3,Play,Puck Recovery,-88.0,36.5,-91.0,27.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0345,2025-10-17.Team.F.@.Team.L,Team F,Team L,2646.0,2646.0,0.0,3,3,Zone Entry,Dump In/Out,25.0,35.5,6.0,38.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0346,2025-10-17.Team.F.@.Team.L,Team F,Team L,2663.0,2683.0,20.0,3,3,Play,Puck Recovery,32.0,-17.5,79.0,39.5,turnover_or_recovery,0,0,9
2025-10-17.Team.F.@.Team.L__pos_0347,2025-10-17.Team.F.@.Team.L,Team F,Team L,2663.0,2683.0,20.0,3,3,Puck Recovery,Puck Recovery,32.0,-17.5,79.0,39.5,turnover_or_recovery,0,0,9
2025-10-17.Team.F.@.Team.L__pos_0348,2025-10-17.Team.F.@.Team.L,Team F,Team L,2669.0,2683.0,14.0,3,3,Play,Puck Recovery,53.0,-32.5,79.0,39.5,turnover_or_recovery,0,0,7
2025-10-17.Team.F.@.Team.L__pos_0349,2025-10-17.Team.F.@.Team.L,Team F,Team L,2669.0,2683.0,14.0,3,3,Puck Recovery,Puck Recovery,53.0,-32.5,79.0,39.5,turnover_or_recovery,0,0,7
2025-10-17.Team.F.@.Team.L__pos_0350,2025-10-17.Team.F.@.Team.L,Team F,Team L,2671.0,2683.0,12.0,3,3,Play,Puck Recovery,88.0,-31.5,79.0,39.5,turnover_or_recovery,0,0,5
2025-10-17.Team.F.@.Team.L__pos_0351,2025-10-17.Team.F.@.Team.L,Team F,Team L,2676.0,2683.0,7.0,3,3,Play,Puck Recovery,50.0,-40.5,79.0,39.5,turnover_or_recovery,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0352,2025-10-17.Team.F.@.Team.L,Team F,Team L,2681.0,2683.0,2.0,3,3,Puck Recovery,Puck Recovery,76.0,38.5,79.0,39.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0353,2025-10-17.Team.F.@.Team.L,Team F,Team L,2692.0,2692.0,0.0,3,3,Zone Entry,Dump In/Out,26.0,42.5,0.0,41.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0354,2025-10-17.Team.F.@.Team.L,Team L,Team F,2717.0,2717.0,0.0,3,3,Zone Entry,Dump In/Out,-25.0,-40.5,-18.0,-39.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0355,2025-10-17.Team.F.@.Team.L,Team L,Team F,2724.0,2728.0,4.0,3,3,Play,Puck Recovery,-87.0,-35.5,-89.0,15.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0356,2025-10-17.Team.F.@.Team.L,Team L,Team F,2724.0,2728.0,4.0,3,3,Puck Recovery,Puck Recovery,-87.0,-35.5,-89.0,15.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0357,2025-10-17.Team.F.@.Team.L,Team L,Team F,2730.0,2733.0,3.0,3,3,Takeaway,Puck Recovery,-74.0,42.5,-73.0,33.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0358,2025-10-17.Team.F.@.Team.L,Team F,Team L,2739.0,2746.0,7.0,3,3,Zone Entry,Takeaway,25.0,-40.5,77.0,6.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0359,2025-10-17.Team.F.@.Team.L,Team F,Team L,2742.0,2746.0,4.0,3,3,Puck Recovery,Takeaway,85.0,-36.5,77.0,6.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0360,2025-10-17.Team.F.@.Team.L,Team L,Team F,2759.0,2779.0,20.0,3,3,Faceoff Win,Puck Recovery,-69.0,22.5,-95.0,-9.5,turnover_or_recovery,1,0,9
2025-10-17.Team.F.@.Team.L__pos_0361,2025-10-17.Team.F.@.Team.L,Team L,Team F,2761.0,2779.0,18.0,3,3,Puck Recovery,Puck Recovery,-44.0,39.5,-95.0,-9.5,turnover_or_recovery,1,0,7
2025-10-17.Team.F.@.Team.L__pos_0362,2025-10-17.Team.F.@.Team.L,Team L,Team F,2764.0,2779.0,15.0,3,3,Play,Puck Recovery,-71.0,-40.5,-95.0,-9.5,turnover_or_recovery,1,0,5
2025-10-17.Team.F.@.Team.L__pos_0363,2025-10-17.Team.F.@.Team.L,Team L,Team F,2764.0,2779.0,15.0,3,3,Puck Recovery,Puck Recovery,-71.0,-40.5,-95.0,-9.5,turnover_or_recovery,1,0,5
2025-10-17.Team.F.@.Team.L__pos_0364,2025-10-17.Team.F.@.Team.L,Team L,Team F,2769.0,2779.0,10.0,3,3,Play,Puck Recovery,-75.0,-27.5,-95.0,-9.5,turnover_or_recovery,1,0,3
2025-10-17.Team.F.@.Team.L__pos_0365,2025-10-17.Team.F.@.Team.L,Team L,Team F,2773.0,2779.0,6.0,3,3,Play,Puck Recovery,-79.0,-38.5,-95.0,-9.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0366,2025-10-17.Team.F.@.Team.L,Team L,Team F,2780.0,2782.0,2.0,3,3,Takeaway,Puck Recovery,-57.0,-41.5,-72.0,-34.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0367,2025-10-17.Team.F.@.Team.L,Team L,Team F,2780.0,2782.0,2.0,3,3,Play,Puck Recovery,-57.0,-41.5,-72.0,-34.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0368,2025-10-17.Team.F.@.Team.L,Team L,Team F,2795.0,2798.0,3.0,3,3,Zone Entry,Puck Recovery,-25.0,38.5,-84.0,39.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0369,2025-10-17.Team.F.@.Team.L,Team L,Team F,2806.0,2806.0,0.0,3,3,Zone Entry,Play,-26.0,-19.5,-23.0,-14.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0370,2025-10-17.Team.F.@.Team.L,Team L,Team F,2807.0,2822.0,15.0,3,3,Play,Penalty Taken,-63.0,-41.5,-59.0,37.5,stoppage,0,0,6
2025-10-17.Team.F.@.Team.L__pos_0371,2025-10-17.Team.F.@.Team.L,Team L,Team F,2809.0,2822.0,13.0,3,3,Play,Penalty Taken,-74.0,-33.5,-59.0,37.5,stoppage,0,0,5
2025-10-17.Team.F.@.Team.L__pos_0372,2025-10-17.Team.F.@.Team.L,Team L,Team F,2811.0,2822.0,11.0,3,3,Play,Penalty Taken,-68.0,41.5,-59.0,37.5,stoppage,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0373,2025-10-17.Team.F.@.Team.L,Team L,Team F,2819.0,2822.0,3.0,3,3,Puck Recovery,Penalty Taken,-97.0,26.5,-59.0,37.5,stoppage,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0374,2025-10-17.Team.F.@.Team.L,Team L,Team F,2819.0,2822.0,3.0,3,3,Play,Penalty Taken,-97.0,26.5,-59.0,37.5,stoppage,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0375,2025-10-17.Team.F.@.Team.L,Team F,Team L,2887.0,2887.0,0.0,3,3,Zone Entry,Dump In/Out,25.0,41.5,-11.0,38.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0376,2025-10-17.Team.F.@.Team.L,Team L,Team F,2900.0,2900.0,0.0,3,3,Zone Entry,Dump In/Out,-26.0,-41.5,-1.0,-40.5,zone_exit,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0377,2025-10-17.Team.F.@.Team.L,Team L,Team F,2902.0,2903.0,1.0,3,3,Puck Recovery,Takeaway,-55.0,42.5,-100.0,1.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0378,2025-10-17.Team.F.@.Team.L,Team L,Team F,2910.0,2912.0,2.0,3,3,Puck Recovery,Puck Recovery,-54.0,40.5,-57.0,42.5,turnover_or_recovery,0,0,1
2025-10-17.Team.F.@.Team.L__pos_0379,2025-10-17.Team.F.@.Team.L,Team F,Team L,2930.0,2940.0,10.0,3,3,Faceoff Win,Puck Recovery,69.0,-21.5,98.0,10.5,turnover_or_recovery,0,0,6
2025-10-17.Team.F.@.Team.L__pos_0380,2025-10-17.Team.F.@.Team.L,Team F,Team L,2931.0,2940.0,9.0,3,3,Puck Recovery,Puck Recovery,58.0,-18.5,98.0,10.5,turnover_or_recovery,0,0,5
2025-10-17.Team.F.@.Team.L__pos_0381,2025-10-17.Team.F.@.Team.L,Team F,Team L,2934.0,2940.0,6.0,3,3,Puck Recovery,Puck Recovery,52.0,-40.5,98.0,10.5,turnover_or_recovery,0,0,4
2025-10-17.Team.F.@.Team.L__pos_0382,2025-10-17.Team.F.@.Team.L,Team F,Team L,2937.0,2940.0,3.0,3,3,Play,Puck Recovery,53.0,-40.5,98.0,10.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0383,2025-10-17.Team.F.@.Team.L,Team F,Team L,2937.0,2940.0,3.0,3,3,Puck Recovery,Puck Recovery,53.0,-40.5,98.0,10.5,turnover_or_recovery,0,0,3
2025-10-17.Team.F.@.Team.L__pos_0384,2025-10-17.Team.F.@.Team.L,Team L,Team F,2948.0,2955.0,7.0,3,3,Zone Entry,Puck Recovery,-26.0,12.5,-66.0,42.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0385,2025-10-17.Team.F.@.Team.L,Team L,Team F,2956.0,2957.0,1.0,3,3,Takeaway,Incomplete Play,-31.0,36.5,-10.0,18.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0386,2025-10-17.Team.F.@.Team.L,Team L,Team F,3105.0,3116.0,11.0,3,3,Zone Entry,Puck Recovery,-26.0,32.5,-68.0,-15.5,turnover_or_recovery,1,0,8
2025-10-17.Team.F.@.Team.L__pos_0387,2025-10-17.Team.F.@.Team.L,Team L,Team F,3107.0,3116.0,9.0,3,3,Play,Puck Recovery,-85.0,10.5,-68.0,-15.5,turnover_or_recovery,1,0,6
2025-10-17.Team.F.@.Team.L__pos_0388,2025-10-17.Team.F.@.Team.L,Team L,Team F,3111.0,3116.0,5.0,3,3,Puck Recovery,Puck Recovery,-31.0,41.5,-68.0,-15.5,turnover_or_recovery,1,0,4
2025-10-17.Team.F.@.Team.L__pos_0389,2025-10-17.Team.F.@.Team.L,Team L,Team F,3115.0,3116.0,1.0,3,3,Puck Recovery,Puck Recovery,-28.0,-20.5,-68.0,-15.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0390,2025-10-17.Team.F.@.Team.L,Team L,Team F,3117.0,3120.0,3.0,3,3,Puck Recovery,Puck Recovery,-38.0,-35.5,-88.0,-34.5,turnover_or_recovery,1,0,2
2025-10-17.Team.F.@.Team.L__pos_0391,2025-10-17.Team.F.@.Team.L,Team F,Team L,3134.0,3134.0,0.0,3,3,Zone Entry,Dump In/Out,25.0,42.5,17.0,41.5,zone_exit,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0392,2025-10-17.Team.F.@.Team.L,Team F,Team L,3143.0,3147.0,4.0,3,3,Puck Recovery,Puck Recovery,78.0,-37.5,97.0,-0.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0393,2025-10-17.Team.F.@.Team.L,Team F,Team L,3164.0,3168.0,4.0,3,3,Zone Entry,Puck Recovery,25.0,-2.5,67.0,-9.5,turnover_or_recovery,0,0,2
2025-10-17.Team.F.@.Team.L__pos_0394,2025-10-17.Team.F.@.Team.L,Team F,Team L,3169.0,3186.0,17.0,3,3,Puck Recovery,Puck Recovery,94.0,-6.5,95.0,-9.5,turnover_or_recovery,1,0,4
